Direction,TF,Feature,Outcome,N_total,N_complete,N_missing,N_zero,Median,Q1,Q3,IQR,Min,Max
BUY,M15,RSI,STOP,75,75,0,0,47.746505,38.656479,53.984410,15.327931,17.221717,69.053735
BUY,M15,RSI,NON-STOP,3538,3535,3,0,46.891403,39.510990,53.673800,14.162811,6.266724,85.192194
BUY,M15,RSI,TARGET,3255,3252,3,0,46.831884,39.511538,53.695454,14.183916,6.266724,85.192194
BUY,M15,RSI,BE,282,282,0,0,47.080410,39.480580,53.399596,13.919016,14.143522,76.388184
BUY,M15,RSI,OTHER_NONSTOP,1,1,0,0,49.362342,49.362342,49.362342,0.000000,49.362342,49.362342
BUY,M15,ADX,STOP,75,75,0,0,25.692148,20.915905,33.213700,12.297795,12.170097,66.128815
BUY,M15,ADX,NON-STOP,3538,3535,3,0,27.236551,21.712151,34.916372,13.204221,9.298184,77.089038
BUY,M15,ADX,TARGET,3255,3252,3,0,27.294592,21.745318,34.969259,13.223940,9.298184,77.089038
BUY,M15,ADX,BE,282,282,0,0,26.723810,21.494342,34.441562,12.947219,11.548873,60.923189
BUY,M15,ADX,OTHER_NONSTOP,1,1,0,0,12.114931,12.114931,12.114931,0.000000,12.114931,12.114931
BUY,M15,DIPlus,STOP,75,75,0,0,15.801680,11.427902,20.533000,9.105098,4.634804,34.157307
BUY,M15,DIPlus,NON-STOP,3538,3535,3,0,15.702915,11.550787,20.420447,8.869660,1.416934,42.792825
BUY,M15,DIPlus,TARGET,3255,3252,3,0,15.728765,11.645946,20.472402,8.826456,1.416934,42.792825
BUY,M15,DIPlus,BE,282,282,0,0,15.553846,10.635540,19.858042,9.222502,3.076742,36.297848
BUY,M15,DIPlus,OTHER_NONSTOP,1,1,0,0,14.195578,14.195578,14.195578,0.000000,14.195578,14.195578
BUY,M15,DIMinus,STOP,75,75,0,0,20.409946,15.825944,25.810190,9.984246,6.073755,35.482031
BUY,M15,DIMinus,NON-STOP,3538,3535,3,0,21.551293,16.404318,26.899430,10.495112,1.097202,51.818355
BUY,M15,DIMinus,TARGET,3255,3252,3,0,21.568147,16.423115,26.923772,10.500658,1.097202,51.818355
BUY,M15,DIMinus,BE,282,282,0,0,21.424344,16.138224,26.487167,10.348943,5.214037,46.448666
BUY,M15,DIMinus,OTHER_NONSTOP,1,1,0,0,13.106280,13.106280,13.106280,0.000000,13.106280,13.106280
BUY,M15,DIGap,STOP,75,75,0,0,9.696060,4.665848,16.100338,11.434490,0.072313,30.297227
BUY,M15,DIGap,NON-STOP,3538,3535,3,0,9.377395,4.397782,15.971066,11.573284,0.002422,44.929568
BUY,M15,DIGap,TARGET,3255,3252,3,0,9.349592,4.382178,15.941610,11.559432,0.002422,44.929568
BUY,M15,DIGap,BE,282,282,0,0,9.560414,4.778497,16.320391,11.541894,0.179867,39.817306
BUY,M15,DIGap,OTHER_NONSTOP,1,1,0,0,1.089298,1.089298,1.089298,0.000000,1.089298,1.089298
BUY,M15,ATR,STOP,75,75,0,0,2.650000,1.150000,7.380000,6.230000,0.460000,44.800000
BUY,M15,ATR,NON-STOP,3538,3535,3,0,1.830000,1.140000,3.230000,2.090000,0.200000,75.340000
BUY,M15,ATR,TARGET,3255,3252,3,0,1.920000,1.190000,3.330000,2.140000,0.200000,75.340000
BUY,M15,ATR,BE,282,282,0,0,1.245000,0.845000,1.847500,1.002500,0.280000,6.880000
BUY,M15,ATR,OTHER_NONSTOP,1,1,0,0,7.530000,7.530000,7.530000,0.000000,7.530000,7.530000
BUY,M15,CCI,STOP,75,75,0,0,-24.549481,-110.167628,44.353070,154.520699,-293.752979,158.107058
BUY,M15,CCI,NON-STOP,3538,3535,3,0,-52.803210,-126.263958,33.149899,159.413858,-466.666667,277.535546
BUY,M15,CCI,TARGET,3255,3252,3,0,-53.747082,-126.606726,32.887268,159.493994,-440.041523,277.535546
BUY,M15,CCI,BE,282,282,0,0,-46.163190,-121.718866,34.861962,156.580828,-466.666667,142.957050
BUY,M15,CCI,OTHER_NONSTOP,1,1,0,0,16.628928,16.628928,16.628928,0.000000,16.628928,16.628928
BUY,M15,EMA20,STOP,75,75,0,0,1967.140000,1421.845000,4054.890000,2633.045000,1123.160000,5393.170000
BUY,M15,EMA20,NON-STOP,3538,3535,3,0,1769.090000,1290.485000,2036.320000,745.835000,1061.670000,5349.850000
BUY,M15,EMA20,TARGET,3255,3252,3,0,1783.680000,1293.812500,2160.195000,866.382500,1061.670000,5349.850000
BUY,M15,EMA20,BE,282,282,0,0,1326.025000,1245.225000,1812.520000,567.295000,1067.430000,5199.290000
BUY,M15,EMA20,OTHER_NONSTOP,1,1,0,0,4394.060000,4394.060000,4394.060000,0.000000,4394.060000,4394.060000
BUY,M15,EMA50,STOP,75,75,0,0,1972.470000,1420.735000,4053.865000,2633.130000,1122.980000,5398.130000
BUY,M15,EMA50,NON-STOP,3538,3535,3,0,1768.080000,1290.065000,2035.085000,745.020000,1060.480000,5406.380000
BUY,M15,EMA50,TARGET,3255,3252,3,0,1783.175000,1293.807500,2159.267500,865.460000,1060.480000,5406.380000
BUY,M15,EMA50,BE,282,282,0,0,1326.560000,1245.117500,1812.697500,567.580000,1068.520000,5190.250000
BUY,M15,EMA50,OTHER_NONSTOP,1,1,0,0,4397.660000,4397.660000,4397.660000,0.000000,4397.660000,4397.660000
BUY,M15,EMA100,STOP,75,75,0,0,1977.590000,1419.835000,4052.030000,2632.195000,1122.530000,5401.130000
BUY,M15,EMA100,NON-STOP,3538,3535,3,0,1765.670000,1289.665000,2034.025000,744.360000,1059.040000,5407.680000
BUY,M15,EMA100,TARGET,3255,3252,3,0,1783.280000,1293.272500,2155.320000,862.047500,1059.040000,5407.680000
BUY,M15,EMA100,BE,282,282,0,0,1326.130000,1243.060000,1813.045000,569.985000,1067.520000,5182.340000
BUY,M15,EMA100,OTHER_NONSTOP,1,1,0,0,4398.970000,4398.970000,4398.970000,0.000000,4398.970000,4398.970000
BUY,M15,EMA200,STOP,75,75,0,0,1984.010000,1418.980000,4063.165000,2644.185000,1122.740000,5348.130000
BUY,M15,EMA200,NON-STOP,3538,3535,3,0,1764.330000,1288.960000,2032.915000,743.955000,1059.820000,5341.100000
BUY,M15,EMA200,TARGET,3255,3252,3,0,1782.435000,1292.887500,2145.305000,852.417500,1059.820000,5341.100000
BUY,M15,EMA200,BE,282,282,0,0,1326.305000,1245.672500,1815.070000,569.397500,1066.700000,5166.550000
BUY,M15,EMA200,OTHER_NONSTOP,1,1,0,0,4394.430000,4394.430000,4394.430000,0.000000,4394.430000,4394.430000
BUY,M15,EMA200DistATR,STOP,75,75,0,0,-0.020127,-3.131038,2.551215,5.682253,-11.232104,23.298806
BUY,M15,EMA200DistATR,NON-STOP,3538,3535,3,0,0.341243,-3.082418,4.030420,7.112837,-40.258289,44.927479
BUY,M15,EMA200DistATR,TARGET,3255,3252,3,0,0.367162,-2.979698,4.040976,7.020675,-40.258289,44.927479
BUY,M15,EMA200DistATR,BE,282,282,0,0,-0.173880,-4.406917,3.337112,7.744030,-21.836837,25.601663
BUY,M15,EMA200DistATR,OTHER_NONSTOP,1,1,0,0,-0.011087,-0.011087,-0.011087,0.000000,-0.011087,-0.011087
BUY,M15,RSISlope5,STOP,75,75,0,0,-0.703177,-2.090728,0.040028,2.130756,-6.333501,5.215568
BUY,M15,RSISlope5,NON-STOP,3538,3535,3,0,-1.041628,-2.131336,-0.002018,2.129318,-10.479252,9.342807
BUY,M15,RSISlope5,TARGET,3255,3252,3,0,-1.059634,-2.171544,-0.005606,2.165938,-10.479252,9.342807
BUY,M15,RSISlope5,BE,282,282,0,0,-0.841146,-1.765308,0.023590,1.788897,-6.705082,5.925248
BUY,M15,RSISlope5,OTHER_NONSTOP,1,1,0,0,1.047472,1.047472,1.047472,0.000000,1.047472,1.047472
BUY,M15,CCISlope5,STOP,75,75,0,0,-12.259017,-23.815346,6.268198,30.083544,-67.742306,84.578533
BUY,M15,CCISlope5,NON-STOP,3538,3535,3,0,-13.178856,-29.577186,3.788741,33.365927,-117.090203,74.035454
BUY,M15,CCISlope5,TARGET,3255,3252,3,0,-13.256386,-29.771178,3.902368,33.673546,-107.217682,74.035454
BUY,M15,CCISlope5,BE,282,282,0,0,-12.560820,-25.611748,1.798510,27.410258,-117.090203,58.947893
BUY,M15,CCISlope5,OTHER_NONSTOP,1,1,0,0,18.621900,18.621900,18.621900,0.000000,18.621900,18.621900
BUY,M15,ADXSlope5,STOP,75,75,0,0,0.233200,-0.882388,1.142560,2.024947,-3.615305,4.063328
BUY,M15,ADXSlope5,NON-STOP,3538,3535,3,0,-0.187389,-1.169102,0.907028,2.076129,-5.706063,4.786324
BUY,M15,ADXSlope5,TARGET,3255,3252,3,0,-0.205222,-1.187823,0.894967,2.082790,-5.706063,4.786324
BUY,M15,ADXSlope5,BE,282,282,0,0,0.005086,-1.028978,1.000940,2.029918,-3.974503,4.335320
BUY,M15,ADXSlope5,OTHER_NONSTOP,1,1,0,0,-1.203855,-1.203855,-1.203855,0.000000,-1.203855,-1.203855
BUY,M15,ATRRegime,STOP,75,75,0,0,0.909643,0.691949,1.211417,0.519468,0.402027,3.662947
BUY,M15,ATRRegime,NON-STOP,3538,3535,3,0,0.967231,0.733706,1.358373,0.624668,0.161144,7.542355
BUY,M15,ATRRegime,TARGET,3255,3252,3,0,0.969124,0.738760,1.367361,0.628600,0.161144,7.542355
BUY,M15,ATRRegime,BE,282,282,0,0,0.893027,0.660545,1.201260,0.540715,0.287174,5.511271
BUY,M15,ATRRegime,OTHER_NONSTOP,1,1,0,0,1.569792,1.569792,1.569792,0.000000,1.569792,1.569792
BUY,M15,EMA20Slope5ATR,STOP,75,75,0,0,0.014133,-0.085152,0.108726,0.193878,-0.473051,0.290333
BUY,M15,EMA20Slope5ATR,NON-STOP,3538,3535,3,0,0.004025,-0.077037,0.087729,0.164766,-0.660264,1.110954
BUY,M15,EMA20Slope5ATR,TARGET,3255,3252,3,0,0.004686,-0.074968,0.087148,0.162116,-0.660264,1.110954
BUY,M15,EMA20Slope5ATR,BE,282,282,0,0,-0.003664,-0.083526,0.096580,0.180107,-0.560673,0.910038
BUY,M15,EMA20Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.001536,-0.001536,-0.001536,0.000000,-0.001536,-0.001536
BUY,M15,EMA50Slope5ATR,STOP,75,75,0,0,0.006971,-0.047715,0.059003,0.106718,-0.328601,0.395082
BUY,M15,EMA50Slope5ATR,NON-STOP,3538,3535,3,0,0.009724,-0.045272,0.070604,0.115876,-0.613077,0.874449
BUY,M15,EMA50Slope5ATR,TARGET,3255,3252,3,0,0.010714,-0.044104,0.070377,0.114481,-0.613077,0.663179
BUY,M15,EMA50Slope5ATR,BE,282,282,0,0,0.000324,-0.069640,0.077298,0.146938,-0.322961,0.874449
BUY,M15,EMA50Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.021413,-0.021413,-0.021413,0.000000,-0.021413,-0.021413
BUY,M15,EMA200Slope5ATR,STOP,75,75,0,0,0.005055,-0.023641,0.032616,0.056257,-0.106672,0.236534
BUY,M15,EMA200Slope5ATR,NON-STOP,3538,3535,3,1,0.008569,-0.024916,0.046447,0.071363,-0.400540,0.470828
BUY,M15,EMA200Slope5ATR,TARGET,3255,3252,3,1,0.008878,-0.023812,0.046620,0.070432,-0.400540,0.470828
BUY,M15,EMA200Slope5ATR,BE,282,282,0,0,0.003469,-0.037774,0.044468,0.082242,-0.214942,0.271431
BUY,M15,EMA200Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.000527,-0.000527,-0.000527,0.000000,-0.000527,-0.000527
BUY,M15,EMAGap2050ATR,STOP,75,75,0,0,0.060527,-0.549200,0.911054,1.460254,-3.797336,6.794402
BUY,M15,EMAGap2050ATR,NON-STOP,3538,3535,3,0,0.191059,-0.578229,1.011950,1.590180,-11.280743,13.186329
BUY,M15,EMAGap2050ATR,TARGET,3255,3252,3,0,0.201712,-0.547332,1.022648,1.569980,-11.280743,13.186329
BUY,M15,EMAGap2050ATR,BE,282,282,0,0,0.059843,-1.010972,0.850878,1.861850,-5.224408,12.697017
BUY,M15,EMAGap2050ATR,OTHER_NONSTOP,1,1,0,0,-0.477365,-0.477365,-0.477365,0.000000,-0.477365,-0.477365
BUY,M15,EMAGap50200ATR,STOP,75,75,0,0,0.386241,-1.923194,2.506660,4.429853,-8.739432,16.335510
BUY,M15,EMAGap50200ATR,NON-STOP,3538,3535,3,0,0.617205,-1.699102,3.253110,4.952212,-27.551360,31.704748
BUY,M15,EMAGap50200ATR,TARGET,3255,3252,3,0,0.648376,-1.643882,3.280440,4.924322,-27.551360,31.704748
BUY,M15,EMAGap50200ATR,BE,282,282,0,0,0.238929,-2.572096,3.110110,5.682206,-18.027918,20.877730
BUY,M15,EMAGap50200ATR,OTHER_NONSTOP,1,1,0,0,0.429035,0.429035,0.429035,0.000000,0.429035,0.429035
BUY,M15,EMACompressionATR,STOP,75,75,0,0,3.089440,1.468922,5.905811,4.436890,0.362456,20.856808
BUY,M15,EMACompressionATR,NON-STOP,3538,3535,3,0,3.399883,1.680752,6.027168,4.346417,0.045452,44.891077
BUY,M15,EMACompressionATR,TARGET,3255,3252,3,0,3.360160,1.676588,5.967622,4.291034,0.045452,44.891077
BUY,M15,EMACompressionATR,BE,282,282,0,0,3.891494,1.759455,6.860085,5.100630,0.269503,21.949107
BUY,M15,EMACompressionATR,OTHER_NONSTOP,1,1,0,0,0.651156,0.651156,0.651156,0.000000,0.651156,0.651156
BUY,M30,RSI,STOP,75,75,0,0,49.487882,43.105714,55.614338,12.508624,10.575836,71.366343
BUY,M30,RSI,NON-STOP,3538,3534,4,0,49.799883,42.366193,57.742105,15.375912,8.128369,85.680518
BUY,M30,RSI,TARGET,3255,3252,3,0,49.923378,42.440123,57.858048,15.417924,8.128369,85.680518
BUY,M30,RSI,BE,282,281,1,0,48.907042,41.096250,56.177141,15.080891,13.977087,79.009334
BUY,M30,RSI,OTHER_NONSTOP,1,1,0,0,46.424039,46.424039,46.424039,0.000000,46.424039,46.424039
BUY,M30,ADX,STOP,75,75,0,0,26.028339,20.004146,31.022778,11.018632,11.501651,66.932411
BUY,M30,ADX,NON-STOP,3538,3534,4,0,27.266874,21.333508,35.730481,14.396973,8.469857,90.178377
BUY,M30,ADX,TARGET,3255,3252,3,0,27.369960,21.330401,35.769003,14.438602,8.469857,90.178377
BUY,M30,ADX,BE,282,281,1,0,26.198801,21.455480,34.813880,13.358400,11.755234,64.955752
BUY,M30,ADX,OTHER_NONSTOP,1,1,0,0,15.179722,15.179722,15.179722,0.000000,15.179722,15.179722
BUY,M30,DIPlus,STOP,75,75,0,0,17.216882,12.423496,22.635864,10.212368,2.794467,37.787916
BUY,M30,DIPlus,NON-STOP,3538,3534,4,0,17.995987,13.088176,22.985714,9.897538,1.323925,48.200923
BUY,M30,DIPlus,TARGET,3255,3252,3,0,18.058946,13.171955,23.090929,9.918974,1.323925,48.200923
BUY,M30,DIPlus,BE,282,281,1,0,17.289206,12.545498,21.942667,9.397169,2.661124,35.937737
BUY,M30,DIPlus,OTHER_NONSTOP,1,1,0,0,13.112636,13.112636,13.112636,0.000000,13.112636,13.112636
BUY,M30,DIMinus,STOP,75,75,0,0,18.526666,13.719303,22.941101,9.221798,6.030553,39.124520
BUY,M30,DIMinus,NON-STOP,3538,3534,4,0,17.912480,12.758976,22.932122,10.173146,1.084529,49.993942
BUY,M30,DIMinus,TARGET,3255,3252,3,0,17.922340,12.746512,22.923712,10.177200,1.084529,49.993942
BUY,M30,DIMinus,BE,282,281,1,0,17.825578,13.212870,23.305322,10.092452,3.709976,42.066550
BUY,M30,DIMinus,OTHER_NONSTOP,1,1,0,0,12.086481,12.086481,12.086481,0.000000,12.086481,12.086481
BUY,M30,DIGap,STOP,75,75,0,0,8.774394,3.435372,15.664263,12.228892,0.011093,36.330053
BUY,M30,DIGap,NON-STOP,3538,3534,4,0,9.044110,4.221786,15.148852,10.927066,0.003325,45.721780
BUY,M30,DIGap,TARGET,3255,3252,3,0,9.026632,4.253661,15.190058,10.936397,0.003325,45.721780
BUY,M30,DIGap,BE,282,281,1,0,9.317755,3.972227,14.590072,10.617845,0.022337,35.897604
BUY,M30,DIGap,OTHER_NONSTOP,1,1,0,0,1.026155,1.026155,1.026155,0.000000,1.026155,1.026155
BUY,M30,ATR,STOP,75,75,0,0,4.340000,1.780000,10.995000,9.215000,0.740000,49.930000
BUY,M30,ATR,NON-STOP,3538,3534,4,0,2.680000,1.700000,4.647500,2.947500,0.470000,74.200000
BUY,M30,ATR,TARGET,3255,3252,3,0,2.800000,1.750000,4.820000,3.070000,0.530000,74.200000
BUY,M30,ATR,BE,282,281,1,0,1.860000,1.230000,2.940000,1.710000,0.470000,14.160000
BUY,M30,ATR,OTHER_NONSTOP,1,1,0,0,9.070000,9.070000,9.070000,0.000000,9.070000,9.070000
BUY,M30,CCI,STOP,75,75,0,0,6.603272,-91.460912,73.677418,165.138330,-293.688854,226.614495
BUY,M30,CCI,NON-STOP,3538,3534,4,0,-0.499988,-86.630152,74.195654,160.825807,-453.017774,426.806241
BUY,M30,CCI,TARGET,3255,3252,3,0,0.339348,-86.681150,74.893033,161.574184,-453.017774,426.806241
BUY,M30,CCI,BE,282,281,1,0,-8.603420,-86.599220,69.702983,156.302203,-296.081396,221.894980
BUY,M30,CCI,OTHER_NONSTOP,1,1,0,0,-6.202668,-6.202668,-6.202668,0.000000,-6.202668,-6.202668
BUY,M30,EMA20,STOP,75,75,0,0,1971.170000,1421.085000,4054.055000,2632.970000,1123.090000,5391.860000
BUY,M30,EMA20,NON-STOP,3538,3534,4,0,1768.625000,1290.102500,2035.552500,745.450000,1061.140000,5395.650000
BUY,M30,EMA20,TARGET,3255,3252,3,0,1783.375000,1294.045000,2159.947500,865.902500,1061.140000,5395.650000
BUY,M30,EMA20,BE,282,281,1,0,1326.380000,1246.060000,1812.860000,566.800000,1068.460000,5193.010000
BUY,M30,EMA20,OTHER_NONSTOP,1,1,0,0,4396.730000,4396.730000,4396.730000,0.000000,4396.730000,4396.730000
BUY,M30,EMA50,STOP,75,75,0,0,1977.660000,1419.865000,4051.795000,2631.930000,1122.490000,5400.570000
BUY,M30,EMA50,NON-STOP,3538,3534,4,0,1765.725000,1289.725000,2034.040000,744.315000,1058.970000,5408.260000
BUY,M30,EMA50,TARGET,3255,3252,3,0,1783.370000,1293.267500,2155.432500,862.165000,1058.970000,5408.260000
BUY,M30,EMA50,BE,282,281,1,0,1327.560000,1246.900000,1813.430000,566.530000,1067.490000,5182.480000
BUY,M30,EMA50,OTHER_NONSTOP,1,1,0,0,4399.230000,4399.230000,4399.230000,0.000000,4399.230000,4399.230000
BUY,M30,EMA100,STOP,75,75,0,0,1984.040000,1419.000000,4063.160000,2644.160000,1122.680000,5347.540000
BUY,M30,EMA100,NON-STOP,3538,3534,4,0,1764.325000,1289.030000,2032.932500,743.902500,1059.760000,5341.010000
BUY,M30,EMA100,TARGET,3255,3252,3,0,1782.410000,1292.845000,2145.360000,852.515000,1059.760000,5341.010000
BUY,M30,EMA100,BE,282,281,1,0,1328.010000,1246.990000,1815.200000,568.210000,1066.670000,5166.520000
BUY,M30,EMA100,OTHER_NONSTOP,1,1,0,0,4394.730000,4394.730000,4394.730000,0.000000,4394.730000,4394.730000
BUY,M30,EMA200,STOP,75,75,0,0,1978.360000,1416.785000,4080.555000,2663.770000,1124.840000,5257.390000
BUY,M30,EMA200,NON-STOP,3538,3534,4,0,1760.990000,1288.610000,2032.265000,743.655000,1062.350000,5257.270000
BUY,M30,EMA200,TARGET,3255,3252,3,0,1781.875000,1293.412500,2124.135000,830.722500,1062.350000,5257.270000
BUY,M30,EMA200,BE,282,281,1,0,1327.400000,1245.300000,1816.460000,571.160000,1067.950000,5127.440000
BUY,M30,EMA200,OTHER_NONSTOP,1,1,0,0,4381.040000,4381.040000,4381.040000,0.000000,4381.040000,4381.040000
BUY,M30,EMA200DistATR,STOP,75,75,0,0,0.831988,-3.393796,3.003232,6.397028,-13.254665,18.416917
BUY,M30,EMA200DistATR,NON-STOP,3538,3534,4,0,0.816121,-2.817239,4.502040,7.319278,-28.583570,29.088363
BUY,M30,EMA200DistATR,TARGET,3255,3252,3,0,0.892098,-2.715194,4.510548,7.225742,-28.583570,29.088363
BUY,M30,EMA200DistATR,BE,282,281,1,0,0.149991,-3.621837,4.349686,7.971523,-23.297989,18.165421
BUY,M30,EMA200DistATR,OTHER_NONSTOP,1,1,0,0,1.466217,1.466217,1.466217,0.000000,1.466217,1.466217
BUY,M30,RSISlope5,STOP,75,75,0,0,-0.124645,-1.129360,0.877858,2.007219,-6.551339,4.392692
BUY,M30,RSISlope5,NON-STOP,3538,3534,4,0,-0.371155,-1.567666,0.711090,2.278756,-10.655847,7.180751
BUY,M30,RSISlope5,TARGET,3255,3252,3,0,-0.372604,-1.583322,0.676088,2.259410,-10.655847,7.180751
BUY,M30,RSISlope5,BE,282,281,1,0,-0.313634,-1.468884,0.888978,2.357862,-6.549793,4.438921
BUY,M30,RSISlope5,OTHER_NONSTOP,1,1,0,0,0.732207,0.732207,0.732207,0.000000,0.732207,0.732207
BUY,M30,CCISlope5,STOP,75,75,0,0,-0.825735,-15.459119,19.019726,34.478845,-77.434973,63.234712
BUY,M30,CCISlope5,NON-STOP,3538,3534,4,0,-3.897334,-20.385599,13.172298,33.557897,-119.953872,85.252178
BUY,M30,CCISlope5,TARGET,3255,3252,3,0,-3.966352,-20.481398,13.129280,33.610678,-119.953872,85.252178
BUY,M30,CCISlope5,BE,282,281,1,0,-2.852124,-19.237264,14.237463,33.474727,-69.140989,78.781498
BUY,M30,CCISlope5,OTHER_NONSTOP,1,1,0,0,5.896843,5.896843,5.896843,0.000000,5.896843,5.896843
BUY,M30,ADXSlope5,STOP,75,75,0,0,-0.079148,-1.040940,0.904050,1.944990,-4.232593,3.587349
BUY,M30,ADXSlope5,NON-STOP,3538,3534,4,0,-0.171018,-1.139347,1.086195,2.225542,-6.743044,5.256323
BUY,M30,ADXSlope5,TARGET,3255,3252,3,0,-0.173684,-1.138131,1.084128,2.222259,-6.743044,5.256323
BUY,M30,ADXSlope5,BE,282,281,1,0,-0.092191,-1.113659,1.120924,2.234583,-4.638954,4.381961
BUY,M30,ADXSlope5,OTHER_NONSTOP,1,1,0,0,-1.825630,-1.825630,-1.825630,0.000000,-1.825630,-1.825630
BUY,M30,ATRRegime,STOP,75,75,0,0,0.860183,0.672270,1.426784,0.754515,0.346192,12.382458
BUY,M30,ATRRegime,NON-STOP,3538,3534,4,0,0.975952,0.684354,1.399780,0.715426,0.157252,6.603462
BUY,M30,ATRRegime,TARGET,3255,3252,3,0,0.982323,0.692186,1.416358,0.724172,0.177498,6.603462
BUY,M30,ATRRegime,BE,282,281,1,0,0.881654,0.639359,1.266040,0.626681,0.157252,4.471834
BUY,M30,ATRRegime,OTHER_NONSTOP,1,1,0,0,1.243151,1.243151,1.243151,0.000000,1.243151,1.243151
BUY,M30,EMA20Slope5ATR,STOP,75,75,0,0,-0.006334,-0.059543,0.070567,0.130110,-0.424375,0.637545
BUY,M30,EMA20Slope5ATR,NON-STOP,3538,3534,4,0,0.021996,-0.064820,0.109376,0.174196,-0.555342,0.988660
BUY,M30,EMA20Slope5ATR,TARGET,3255,3252,3,0,0.023134,-0.062957,0.110734,0.173691,-0.498391,0.811165
BUY,M30,EMA20Slope5ATR,BE,282,281,1,0,0.000975,-0.092448,0.100736,0.193184,-0.555342,0.988660
BUY,M30,EMA20Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.031790,-0.031790,-0.031790,0.000000,-0.031790,-0.031790
BUY,M30,EMA50Slope5ATR,STOP,75,75,0,0,0.014036,-0.034442,0.056960,0.091403,-0.210578,0.400889
BUY,M30,EMA50Slope5ATR,NON-STOP,3538,3534,4,0,0.017484,-0.042718,0.083286,0.126005,-0.606827,0.606277
BUY,M30,EMA50Slope5ATR,TARGET,3255,3252,3,0,0.018446,-0.040933,0.083832,0.124764,-0.606827,0.606277
BUY,M30,EMA50Slope5ATR,BE,282,281,1,0,0.004552,-0.063635,0.071774,0.135409,-0.445967,0.510673
BUY,M30,EMA50Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.023038,-0.023038,-0.023038,0.000000,-0.023038,-0.023038
BUY,M30,EMA200Slope5ATR,STOP,75,75,0,0,0.008688,-0.030666,0.033458,0.064125,-0.139308,0.188362
BUY,M30,EMA200Slope5ATR,NON-STOP,3538,3534,4,0,0.010280,-0.025159,0.048152,0.073310,-0.293989,0.299908
BUY,M30,EMA200Slope5ATR,TARGET,3255,3252,3,0,0.011012,-0.024288,0.048176,0.072465,-0.293989,0.299908
BUY,M30,EMA200Slope5ATR,BE,282,281,1,0,0.004293,-0.035586,0.046655,0.082241,-0.232776,0.186548
BUY,M30,EMA200Slope5ATR,OTHER_NONSTOP,1,1,0,0,0.015227,0.015227,0.015227,0.000000,0.015227,0.015227
BUY,M30,EMAGap2050ATR,STOP,75,75,0,0,0.131146,-0.434356,0.862489,1.296845,-2.783622,4.404233
BUY,M30,EMAGap2050ATR,NON-STOP,3538,3534,4,0,0.218013,-0.566792,1.154413,1.721204,-10.368217,8.391673
BUY,M30,EMAGap2050ATR,TARGET,3255,3252,3,0,0.230731,-0.536429,1.162802,1.699231,-10.368217,8.391673
BUY,M30,EMAGap2050ATR,BE,282,281,1,0,0.083670,-0.937919,1.035465,1.973384,-6.542743,5.156860
BUY,M30,EMAGap2050ATR,OTHER_NONSTOP,1,1,0,0,-0.276070,-0.276070,-0.276070,0.000000,-0.276070,-0.276070
BUY,M30,EMAGap50200ATR,STOP,75,75,0,0,0.265342,-2.205918,2.893839,5.099756,-12.205961,10.964461
BUY,M30,EMAGap50200ATR,NON-STOP,3538,3534,4,0,0.670436,-1.852131,3.276239,5.128370,-21.835197,20.967377
BUY,M30,EMAGap50200ATR,TARGET,3255,3252,3,0,0.695150,-1.803407,3.279820,5.083226,-21.835197,20.967377
BUY,M30,EMAGap50200ATR,BE,282,281,1,0,0.075078,-2.522997,3.186480,5.709477,-15.259560,13.143733
BUY,M30,EMAGap50200ATR,OTHER_NONSTOP,1,1,0,0,2.004665,2.004665,2.004665,0.000000,2.004665,2.004665
BUY,M30,EMACompressionATR,STOP,75,75,0,0,3.530711,1.503688,6.323154,4.819466,0.276501,15.368694
BUY,M30,EMACompressionATR,NON-STOP,3538,3534,4,0,3.475094,1.813838,6.171086,4.357248,0.085401,27.222053
BUY,M30,EMACompressionATR,TARGET,3255,3252,3,0,3.462160,1.810917,6.119195,4.308278,0.085401,27.222053
BUY,M30,EMACompressionATR,BE,282,281,1,0,3.751338,1.838476,6.632686,4.794210,0.223706,21.802303
BUY,M30,EMACompressionATR,OTHER_NONSTOP,1,1,0,0,2.004665,2.004665,2.004665,0.000000,2.004665,2.004665
BUY,H1,RSI,STOP,75,75,0,0,51.015899,44.095022,57.226894,13.131872,12.956873,75.131896
BUY,H1,RSI,NON-STOP,3538,3529,9,0,51.795012,43.874902,60.575926,16.701024,11.975080,89.295444
BUY,H1,RSI,TARGET,3255,3247,8,0,51.910720,44.044088,60.755568,16.711480,11.975080,89.295444
BUY,H1,RSI,BE,282,281,1,0,49.624356,42.465822,57.700371,15.234549,12.157066,81.573817
BUY,H1,RSI,OTHER_NONSTOP,1,1,0,0,46.820225,46.820225,46.820225,0.000000,46.820225,46.820225
BUY,H1,ADX,STOP,75,75,0,0,27.442349,22.376700,33.974027,11.597326,11.515033,58.396864
BUY,H1,ADX,NON-STOP,3538,3529,9,0,27.696986,21.526541,35.793613,14.267072,9.693425,85.495862
BUY,H1,ADX,TARGET,3255,3247,8,0,27.836062,21.580566,35.912226,14.331659,9.693425,85.495862
