Direction,TF,Feature,Outcome,Value,N_total,N_complete,N_missing,Count,Pct_of_all_group,Pct_of_nonmissing
POOLED_SENSITIVITY,M15,DIStatus,NON-STOP,[MISSING],4776,4773,3,3,0.062814,
POOLED_SENSITIVITY,M15,DIStatus,TARGET,+,4414,4411,3,1907,43.203444,43.232827
POOLED_SENSITIVITY,M15,DIStatus,TARGET,-,4414,4411,3,2504,56.728591,56.767173
POOLED_SENSITIVITY,M15,DIStatus,TARGET,[MISSING],4414,4411,3,3,0.067966,
POOLED_SENSITIVITY,M15,DIStatus,BE,+,361,361,0,136,37.673130,37.673130
POOLED_SENSITIVITY,M15,DIStatus,BE,-,361,361,0,225,62.326870,62.326870
POOLED_SENSITIVITY,M15,DIStatus,BE,[MISSING],361,361,0,0,0.000000,
POOLED_SENSITIVITY,M15,DIStatus,OTHER_NONSTOP,+,1,1,0,1,100.000000,100.000000
POOLED_SENSITIVITY,M15,DIStatus,OTHER_NONSTOP,-,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,DIStatus,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E100>E200>E20>E50,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E100>E200>E50>E20,88,88,0,3,3.409091,3.409091
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E100>E20>E200>E50,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E100>E20>E50>E200,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E100>E50>E200>E20,88,88,0,3,3.409091,3.409091
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E100>E50>E20>E200,88,88,0,4,4.545455,4.545455
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E200>E100>E20>E50,88,88,0,2,2.272727,2.272727
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E200>E100>E50>E20,88,88,0,24,27.272727,27.272727
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E200>E20>E100>E50,88,88,0,5,5.681818,5.681818
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E200>E20>E50>E100,88,88,0,1,1.136364,1.136364
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E200>E50>E100>E20,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E200>E50>E20>E100,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E20>E100>E200>E50,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E20>E100>E50>E200,88,88,0,1,1.136364,1.136364
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E20>E200>E100>E50,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E20>E200>E50>E100,88,88,0,4,4.545455,4.545455
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E20>E50>E100>E200,88,88,0,29,32.954545,32.954545
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E20>E50>E200>E100,88,88,0,5,5.681818,5.681818
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E50>E100>E200>E20,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E50>E100>E20>E200,88,88,0,3,3.409091,3.409091
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E50>E200>E100>E20,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E50>E200>E20>E100,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E50>E20>E100>E200,88,88,0,3,3.409091,3.409091
POOLED_SENSITIVITY,M15,EMAOrder,STOP,E50>E20>E200>E100,88,88,0,1,1.136364,1.136364
POOLED_SENSITIVITY,M15,EMAOrder,STOP,[MISSING],88,88,0,0,0.000000,
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E100>E200>E20>E50,4776,4773,3,9,0.188442,0.188561
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E100>E200>E50>E20,4776,4773,3,155,3.245394,3.247433
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E100>E20>E200>E50,4776,4773,3,4,0.083752,0.083805
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E100>E20>E50>E200,4776,4773,3,5,0.104690,0.104756
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E100>E50>E200>E20,4776,4773,3,117,2.449749,2.451288
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E100>E50>E20>E200,4776,4773,3,71,1.486600,1.487534
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E200>E100>E20>E50,4776,4773,3,248,5.192630,5.195894
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E200>E100>E50>E20,4776,4773,3,1299,27.198492,27.215588
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E200>E20>E100>E50,4776,4773,3,146,3.056951,3.058873
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E200>E20>E50>E100,4776,4773,3,85,1.779732,1.780851
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E200>E50>E100>E20,4776,4773,3,28,0.586265,0.586633
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E200>E50>E20>E100,4776,4773,3,13,0.272194,0.272365
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E20>E100>E200>E50,4776,4773,3,8,0.167504,0.167609
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E20>E100>E50>E200,4776,4773,3,26,0.544389,0.544731
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E20>E200>E100>E50,4776,4773,3,29,0.607203,0.607584
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E20>E200>E50>E100,4776,4773,3,141,2.952261,2.954117
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E20>E50>E100>E200,4776,4773,3,1783,37.332496,37.355961
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E20>E50>E200>E100,4776,4773,3,164,3.433836,3.435994
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E50>E100>E200>E20,4776,4773,3,20,0.418760,0.419024
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E50>E100>E20>E200,4776,4773,3,163,3.412898,3.415043
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E50>E200>E100>E20,4776,4773,3,8,0.167504,0.167609
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E50>E200>E20>E100,4776,4773,3,3,0.062814,0.062854
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E50>E20>E100>E200,4776,4773,3,240,5.025126,5.028284
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,E50>E20>E200>E100,4776,4773,3,8,0.167504,0.167609
POOLED_SENSITIVITY,M15,EMAOrder,NON-STOP,[MISSING],4776,4773,3,3,0.062814,
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E100>E200>E20>E50,4414,4411,3,8,0.181242,0.181365
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E100>E200>E50>E20,4414,4411,3,140,3.171726,3.173883
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E100>E20>E200>E50,4414,4411,3,4,0.090621,0.090682
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E100>E20>E50>E200,4414,4411,3,5,0.113276,0.113353
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E100>E50>E200>E20,4414,4411,3,104,2.356140,2.357742
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E100>E50>E20>E200,4414,4411,3,66,1.495242,1.496259
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E200>E100>E20>E50,4414,4411,3,227,5.142728,5.146225
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E200>E100>E50>E20,4414,4411,3,1193,27.027639,27.046021
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E200>E20>E100>E50,4414,4411,3,136,3.081106,3.083201
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E200>E20>E50>E100,4414,4411,3,79,1.789760,1.790977
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E200>E50>E100>E20,4414,4411,3,25,0.566380,0.566765
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E200>E50>E20>E100,4414,4411,3,12,0.271862,0.272047
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E20>E100>E200>E50,4414,4411,3,8,0.181242,0.181365
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E20>E100>E50>E200,4414,4411,3,23,0.521069,0.521424
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E20>E200>E100>E50,4414,4411,3,28,0.634345,0.634777
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E20>E200>E50>E100,4414,4411,3,129,2.922519,2.924507
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E20>E50>E100>E200,4414,4411,3,1656,37.516991,37.542507
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E20>E50>E200>E100,4414,4411,3,155,3.511554,3.513942
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E50>E100>E200>E20,4414,4411,3,20,0.453104,0.453412
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E50>E100>E20>E200,4414,4411,3,153,3.466244,3.468601
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E50>E200>E100>E20,4414,4411,3,7,0.158586,0.158694
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E50>E200>E20>E100,4414,4411,3,2,0.045310,0.045341
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E50>E20>E100>E200,4414,4411,3,223,5.052107,5.055543
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,E50>E20>E200>E100,4414,4411,3,8,0.181242,0.181365
POOLED_SENSITIVITY,M15,EMAOrder,TARGET,[MISSING],4414,4411,3,3,0.067966,
POOLED_SENSITIVITY,M15,EMAOrder,BE,E100>E200>E20>E50,361,361,0,1,0.277008,0.277008
POOLED_SENSITIVITY,M15,EMAOrder,BE,E100>E200>E50>E20,361,361,0,15,4.155125,4.155125
POOLED_SENSITIVITY,M15,EMAOrder,BE,E100>E20>E200>E50,361,361,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,BE,E100>E20>E50>E200,361,361,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,BE,E100>E50>E200>E20,361,361,0,12,3.324100,3.324100
POOLED_SENSITIVITY,M15,EMAOrder,BE,E100>E50>E20>E200,361,361,0,5,1.385042,1.385042
POOLED_SENSITIVITY,M15,EMAOrder,BE,E200>E100>E20>E50,361,361,0,21,5.817175,5.817175
POOLED_SENSITIVITY,M15,EMAOrder,BE,E200>E100>E50>E20,361,361,0,106,29.362881,29.362881
POOLED_SENSITIVITY,M15,EMAOrder,BE,E200>E20>E100>E50,361,361,0,10,2.770083,2.770083
POOLED_SENSITIVITY,M15,EMAOrder,BE,E200>E20>E50>E100,361,361,0,6,1.662050,1.662050
POOLED_SENSITIVITY,M15,EMAOrder,BE,E200>E50>E100>E20,361,361,0,3,0.831025,0.831025
POOLED_SENSITIVITY,M15,EMAOrder,BE,E200>E50>E20>E100,361,361,0,1,0.277008,0.277008
POOLED_SENSITIVITY,M15,EMAOrder,BE,E20>E100>E200>E50,361,361,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,BE,E20>E100>E50>E200,361,361,0,3,0.831025,0.831025
POOLED_SENSITIVITY,M15,EMAOrder,BE,E20>E200>E100>E50,361,361,0,1,0.277008,0.277008
POOLED_SENSITIVITY,M15,EMAOrder,BE,E20>E200>E50>E100,361,361,0,12,3.324100,3.324100
POOLED_SENSITIVITY,M15,EMAOrder,BE,E20>E50>E100>E200,361,361,0,127,35.180055,35.180055
POOLED_SENSITIVITY,M15,EMAOrder,BE,E20>E50>E200>E100,361,361,0,9,2.493075,2.493075
POOLED_SENSITIVITY,M15,EMAOrder,BE,E50>E100>E200>E20,361,361,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,BE,E50>E100>E20>E200,361,361,0,10,2.770083,2.770083
POOLED_SENSITIVITY,M15,EMAOrder,BE,E50>E200>E100>E20,361,361,0,1,0.277008,0.277008
POOLED_SENSITIVITY,M15,EMAOrder,BE,E50>E200>E20>E100,361,361,0,1,0.277008,0.277008
POOLED_SENSITIVITY,M15,EMAOrder,BE,E50>E20>E100>E200,361,361,0,17,4.709141,4.709141
POOLED_SENSITIVITY,M15,EMAOrder,BE,E50>E20>E200>E100,361,361,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,BE,[MISSING],361,361,0,0,0.000000,
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E100>E200>E20>E50,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E100>E200>E50>E20,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E100>E20>E200>E50,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E100>E20>E50>E200,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E100>E50>E200>E20,1,1,0,1,100.000000,100.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E100>E50>E20>E200,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E200>E100>E20>E50,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E200>E100>E50>E20,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E200>E20>E100>E50,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E200>E20>E50>E100,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E200>E50>E100>E20,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E200>E50>E20>E100,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E20>E100>E200>E50,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E20>E100>E50>E200,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E20>E200>E100>E50,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E20>E200>E50>E100,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E20>E50>E100>E200,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E20>E50>E200>E100,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E50>E100>E200>E20,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E50>E100>E20>E200,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E50>E200>E100>E20,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E50>E200>E20>E100,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E50>E20>E100>E200,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,E50>E20>E200>E100,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,EMAOrder,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
POOLED_SENSITIVITY,M15,TrendRegime,STOP,DOWN,88,88,0,24,27.272727,27.272727
POOLED_SENSITIVITY,M15,TrendRegime,STOP,RANGE,88,88,0,35,39.772727,39.772727
POOLED_SENSITIVITY,M15,TrendRegime,STOP,UP,88,88,0,29,32.954545,32.954545
POOLED_SENSITIVITY,M15,TrendRegime,STOP,[MISSING],88,88,0,0,0.000000,
POOLED_SENSITIVITY,M15,TrendRegime,NON-STOP,DOWN,4776,4773,3,1299,27.198492,27.215588
POOLED_SENSITIVITY,M15,TrendRegime,NON-STOP,RANGE,4776,4773,3,1691,35.406198,35.428452
POOLED_SENSITIVITY,M15,TrendRegime,NON-STOP,UP,4776,4773,3,1783,37.332496,37.355961
POOLED_SENSITIVITY,M15,TrendRegime,NON-STOP,[MISSING],4776,4773,3,3,0.062814,
POOLED_SENSITIVITY,M15,TrendRegime,TARGET,DOWN,4414,4411,3,1193,27.027639,27.046021
POOLED_SENSITIVITY,M15,TrendRegime,TARGET,RANGE,4414,4411,3,1562,35.387404,35.411471
POOLED_SENSITIVITY,M15,TrendRegime,TARGET,UP,4414,4411,3,1656,37.516991,37.542507
POOLED_SENSITIVITY,M15,TrendRegime,TARGET,[MISSING],4414,4411,3,3,0.067966,
POOLED_SENSITIVITY,M15,TrendRegime,BE,DOWN,361,361,0,106,29.362881,29.362881
POOLED_SENSITIVITY,M15,TrendRegime,BE,RANGE,361,361,0,128,35.457064,35.457064
POOLED_SENSITIVITY,M15,TrendRegime,BE,UP,361,361,0,127,35.180055,35.180055
POOLED_SENSITIVITY,M15,TrendRegime,BE,[MISSING],361,361,0,0,0.000000,
POOLED_SENSITIVITY,M15,TrendRegime,OTHER_NONSTOP,DOWN,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,TrendRegime,OTHER_NONSTOP,RANGE,1,1,0,1,100.000000,100.000000
POOLED_SENSITIVITY,M15,TrendRegime,OTHER_NONSTOP,UP,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,TrendRegime,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
POOLED_SENSITIVITY,M15,PriceAboveEMA200,STOP,0,88,88,0,46,52.272727,52.272727
POOLED_SENSITIVITY,M15,PriceAboveEMA200,STOP,1,88,88,0,42,47.727273,47.727273
POOLED_SENSITIVITY,M15,PriceAboveEMA200,STOP,[MISSING],88,88,0,0,0.000000,
POOLED_SENSITIVITY,M15,PriceAboveEMA200,NON-STOP,0,4776,4773,3,2221,46.503350,46.532579
POOLED_SENSITIVITY,M15,PriceAboveEMA200,NON-STOP,1,4776,4773,3,2552,53.433836,53.467421
POOLED_SENSITIVITY,M15,PriceAboveEMA200,NON-STOP,[MISSING],4776,4773,3,3,0.062814,
POOLED_SENSITIVITY,M15,PriceAboveEMA200,TARGET,0,4414,4411,3,2040,46.216584,46.248016
POOLED_SENSITIVITY,M15,PriceAboveEMA200,TARGET,1,4414,4411,3,2371,53.715451,53.751984
POOLED_SENSITIVITY,M15,PriceAboveEMA200,TARGET,[MISSING],4414,4411,3,3,0.067966,
POOLED_SENSITIVITY,M15,PriceAboveEMA200,BE,0,361,361,0,180,49.861496,49.861496
POOLED_SENSITIVITY,M15,PriceAboveEMA200,BE,1,361,361,0,181,50.138504,50.138504
POOLED_SENSITIVITY,M15,PriceAboveEMA200,BE,[MISSING],361,361,0,0,0.000000,
POOLED_SENSITIVITY,M15,PriceAboveEMA200,OTHER_NONSTOP,0,1,1,0,1,100.000000,100.000000
POOLED_SENSITIVITY,M15,PriceAboveEMA200,OTHER_NONSTOP,1,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M15,PriceAboveEMA200,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
POOLED_SENSITIVITY,M30,DIStatus,STOP,+,88,88,0,37,42.045455,42.045455
POOLED_SENSITIVITY,M30,DIStatus,STOP,-,88,88,0,51,57.954545,57.954545
POOLED_SENSITIVITY,M30,DIStatus,STOP,[MISSING],88,88,0,0,0.000000,
POOLED_SENSITIVITY,M30,DIStatus,NON-STOP,+,4776,4772,4,2479,51.905360,51.948868
POOLED_SENSITIVITY,M30,DIStatus,NON-STOP,-,4776,4772,4,2293,48.010888,48.051132
POOLED_SENSITIVITY,M30,DIStatus,NON-STOP,[MISSING],4776,4772,4,4,0.083752,
POOLED_SENSITIVITY,M30,DIStatus,TARGET,+,4414,4411,3,2305,52.220208,52.255724
POOLED_SENSITIVITY,M30,DIStatus,TARGET,-,4414,4411,3,2106,47.711826,47.744276
POOLED_SENSITIVITY,M30,DIStatus,TARGET,[MISSING],4414,4411,3,3,0.067966,
POOLED_SENSITIVITY,M30,DIStatus,BE,+,361,360,1,173,47.922438,48.055556
POOLED_SENSITIVITY,M30,DIStatus,BE,-,361,360,1,187,51.800554,51.944444
POOLED_SENSITIVITY,M30,DIStatus,BE,[MISSING],361,360,1,1,0.277008,
POOLED_SENSITIVITY,M30,DIStatus,OTHER_NONSTOP,+,1,1,0,1,100.000000,100.000000
POOLED_SENSITIVITY,M30,DIStatus,OTHER_NONSTOP,-,1,1,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M30,DIStatus,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E100>E200>E20>E50,88,88,0,1,1.136364,1.136364
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E100>E200>E50>E20,88,88,0,2,2.272727,2.272727
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E100>E20>E200>E50,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E100>E20>E50>E200,88,88,0,1,1.136364,1.136364
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E100>E50>E200>E20,88,88,0,4,4.545455,4.545455
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E100>E50>E20>E200,88,88,0,1,1.136364,1.136364
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E200>E100>E20>E50,88,88,0,3,3.409091,3.409091
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E200>E100>E50>E20,88,88,0,22,25.000000,25.000000
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E200>E20>E100>E50,88,88,0,5,5.681818,5.681818
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E200>E20>E50>E100,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E200>E50>E100>E20,88,88,0,1,1.136364,1.136364
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E200>E50>E20>E100,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E20>E100>E200>E50,88,88,0,1,1.136364,1.136364
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E20>E100>E50>E200,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E20>E200>E100>E50,88,88,0,2,2.272727,2.272727
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E20>E200>E50>E100,88,88,0,2,2.272727,2.272727
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E20>E50>E100>E200,88,88,0,31,35.227273,35.227273
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E20>E50>E200>E100,88,88,0,3,3.409091,3.409091
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E50>E100>E200>E20,88,88,0,1,1.136364,1.136364
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E50>E100>E20>E200,88,88,0,2,2.272727,2.272727
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E50>E200>E100>E20,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E50>E20>E100>E200,88,88,0,6,6.818182,6.818182
POOLED_SENSITIVITY,M30,EMAOrder,STOP,E50>E20>E200>E100,88,88,0,0,0.000000,0.000000
POOLED_SENSITIVITY,M30,EMAOrder,STOP,[MISSING],88,88,0,0,0.000000,
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E100>E200>E20>E50,4776,4772,4,9,0.188442,0.188600
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E100>E200>E50>E20,4776,4772,4,231,4.836683,4.840738
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E100>E20>E200>E50,4776,4772,4,4,0.083752,0.083822
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E100>E20>E50>E200,4776,4772,4,23,0.481575,0.481978
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E100>E50>E200>E20,4776,4772,4,166,3.475712,3.478625
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E100>E50>E20>E200,4776,4772,4,151,3.161642,3.164292
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E200>E100>E20>E50,4776,4772,4,226,4.731993,4.735960
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E200>E100>E50>E20,4776,4772,4,1134,23.743719,23.763621
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E200>E20>E100>E50,4776,4772,4,166,3.475712,3.478625
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E200>E20>E50>E100,4776,4772,4,110,2.303183,2.305113
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E200>E50>E100>E20,4776,4772,4,24,0.502513,0.502934
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E200>E50>E20>E100,4776,4772,4,15,0.314070,0.314334
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E20>E100>E200>E50,4776,4772,4,9,0.188442,0.188600
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E20>E100>E50>E200,4776,4772,4,26,0.544389,0.544845
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E20>E200>E100>E50,4776,4772,4,25,0.523451,0.523889
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E20>E200>E50>E100,4776,4772,4,192,4.020101,4.023470
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E20>E50>E100>E200,4776,4772,4,1658,34.715243,34.744342
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E20>E50>E200>E100,4776,4772,4,208,4.355109,4.358759
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E50>E100>E200>E20,4776,4772,4,27,0.565327,0.565801
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E50>E100>E20>E200,4776,4772,4,165,3.454774,3.457670
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E50>E200>E100>E20,4776,4772,4,1,0.020938,0.020956
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E50>E20>E100>E200,4776,4772,4,197,4.124791,4.128248
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,E50>E20>E200>E100,4776,4772,4,5,0.104690,0.104778
POOLED_SENSITIVITY,M30,EMAOrder,NON-STOP,[MISSING],4776,4772,4,4,0.083752,
POOLED_SENSITIVITY,M30,EMAOrder,TARGET,E100>E200>E20>E50,4414,4411,3,8,0.181242,0.181365
POOLED_SENSITIVITY,M30,EMAOrder,TARGET,E100>E200>E50>E20,4414,4411,3,209,4.734934,4.738155
POOLED_SENSITIVITY,M30,EMAOrder,TARGET,E100>E20>E200>E50,4414,4411,3,4,0.090621,0.090682
POOLED_SENSITIVITY,M30,EMAOrder,TARGET,E100>E20>E50>E200,4414,4411,3,21,0.475759,0.476083
POOLED_SENSITIVITY,M30,EMAOrder,TARGET,E100>E50>E200>E20,4414,4411,3,155,3.511554,3.513942
